City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,general roca,-39.0333,-67.5833,24.91,37,26,7.85,AR,1701992548
290,port-cartier,50.0334,-66.8654,-7.18,88,6,3.15,CA,1701992548
291,conceicao do araguaia,-8.2578,-49.2647,28.13,58,97,1.66,BR,1701992381
292,idri,27.5,13.2667,13.56,53,0,4.58,LY,1701992548
293,iwanai,42.9744,140.5089,1.09,64,99,8.4,JP,1701992548
294,gornozavodsk,58.3758,58.3211,-37.23,100,16,0.4,RU,1701992549
295,rio gallegos,-51.6226,-69.2181,14.03,51,0,5.14,AR,1701992549
296,ad dilam,23.9915,47.1627,16.23,19,0,1.46,SA,1701992549
297,san patricio,28.017,-97.5169,22.13,74,100,5.8,US,1701992549
298,greenland,43.0362,-70.8328,-1.51,71,40,2.06,US,1701992549
299,crane,31.3974,-102.3501,19.16,29,1,2.81,US,1701992549
300,zaozersk,69.4005,32.4476,-16.52,95,76,4.19,RU,1701992550
301,pundong,-7.9522,110.3486,27.06,80,97,0.84,ID,1701992550
302,krasnokamsk,58.0802,55.7541,-34.92,100,32,0.38,RU,1701992550
303,katsuren-haebaru,26.3369,127.8719,18.01,72,0,2.06,JP,1701992550
304,barabinsk,55.3571,78.357,-37.23,99,11,1.89,RU,1701992550
305,nanning,22.8167,108.3167,12.25,70,48,2.1,CN,1701992550
306,port hedland,-20.3167,118.5667,28.03,83,9,1.54,AU,1701992551
307,saldanha,-33.0117,17.9442,17.03,92,3,4.27,ZA,1701992551
308,praia da vitoria,38.7333,-27.0667,18.75,94,75,9.65,PT,1701992551
309,gulu,2.7746,32.299,21.4,76,45,1.44,UG,1701992435
310,mount gambier,-37.8333,140.7667,31.75,31,97,5.15,AU,1701992291
311,george town,5.4112,100.3354,25.96,95,20,1.03,MY,1701992431
312,christchurch,-43.5333,172.6333,21.97,55,40,4.12,NZ,1701992448
313,anloga,5.7947,0.8973,27.89,80,100,5.35,GH,1701992552
314,el bauga,18.262,33.9081,21.62,47,34,3.72,SD,1701992552
315,vorgashor,67.5833,63.95,-25.09,98,100,1.83,RU,1701992483
316,aasiaat,68.7098,-52.8699,-11.57,85,100,0.79,GL,1701992552
317,byron bay,-28.65,153.6167,26.99,63,1,2.27,AU,1701992552
318,greenville,35.6127,-77.3663,8.02,59,0,2.06,US,1701992280
319,brokopondo,4.75,-55.1667,26.7,81,88,5.21,SR,1701992553
320,whakatane,-37.9585,176.9854,23.27,70,86,3.64,NZ,1701992553
321,zouerate,22.7187,-12.4521,18.99,35,100,3.49,MR,1701992553
322,kailua-kona,19.6406,-155.9956,28.98,69,40,6.69,US,1701992553
323,banda aceh,5.5577,95.3222,25.85,83,100,3.0,ID,1701992553
324,woolgoolga,-30.1106,153.2007,25.93,73,19,4.4,AU,1701992553
325,cill airne,52.05,-9.5167,9.22,85,94,7.29,IE,1701992554
326,callao,-12.0667,-77.15,20.16,77,75,3.6,PE,1701992554
327,banikoara,11.2985,2.4386,24.44,17,87,2.3,BJ,1701992554
328,nicoya,10.1483,-85.452,25.55,75,2,3.78,CR,1701992554
329,labuan,5.2767,115.2417,25.2,94,20,0.0,MY,1701992528
330,aur,8.1499,171.1687,27.9,83,87,9.44,MH,1701992554
331,fallon,39.4735,-118.7774,9.93,30,100,2.57,US,1701992555
332,ajaccio,42.0,8.9167,5.99,76,100,3.09,FR,1701992555
333,acapulco de juarez,16.8634,-99.8901,29.9,74,75,4.12,MX,1701992508
334,bogra,24.85,89.3667,18.91,89,98,3.58,BD,1701992555
335,gorontalo,0.5412,123.0595,27.71,84,91,0.76,ID,1701992555
336,onguday,50.75,86.15,-12.91,75,100,1.1,RU,1701992555
337,villa gesell,-37.2639,-56.973,15.03,70,0,5.36,AR,1701992556
338,kuqa,41.7278,82.9364,2.41,43,100,2.22,CN,1701992556
339,shwebo,22.5667,95.7,19.34,97,100,1.39,MM,1701992556
340,revelstoke,50.9832,-118.2023,3.01,87,100,1.03,CA,1701992556
341,sainte-anne-des-monts,49.124,-66.4924,-3.07,80,95,7.72,CA,1701992556
342,joshimath,30.5667,79.5667,6.35,19,0,3.78,IN,1701992556
343,cestos city,5.46,-9.5828,26.59,81,20,3.18,LR,1701992557
344,al jahra',29.3375,47.6581,17.57,30,0,1.4,KW,1701992557
345,bhatapara,21.7333,81.9333,17.09,95,38,2.02,IN,1701992557
346,shenjiamen,29.9576,122.298,15.59,76,0,9.63,CN,1701992557
347,mahina,-17.5065,-149.489,24.87,88,75,7.2,PF,1701992557
348,bonthe,7.5264,-12.505,26.32,83,7,2.29,SL,1701992558
349,aberystwyth,52.4155,-4.0829,8.17,91,30,5.76,GB,1701992558
350,aba,5.1066,7.3667,25.14,87,93,2.39,NG,1701992558
351,ciudad lazaro cardenas,17.9583,-102.2,26.62,73,29,1.33,MX,1701992558
352,belur,13.1667,75.8667,18.63,83,51,1.39,IN,1701992558
353,bandarbeyla,9.4942,50.8122,23.74,67,3,7.62,SO,1701992558
354,howard springs,-12.497,131.047,29.9,89,94,0.81,AU,1701992559
355,puerto aysen,-45.4,-72.7,16.34,85,42,1.54,CL,1701992559
356,afaahiti,-17.75,-149.2833,23.93,79,93,9.13,PF,1701992396
357,narrabri,-30.3167,149.7833,34.18,37,67,1.79,AU,1701992559
358,vetluga,57.8557,45.781,-25.06,99,50,1.18,RU,1701992559
359,neiafu,-18.65,-173.9833,30.38,74,40,3.6,TO,1701992559
360,erenhot,43.6475,111.9767,-1.56,56,100,7.4,CN,1701992559
361,kismayo,-0.3582,42.5454,26.94,75,9,4.66,SO,1701992560
362,mount pleasant,32.7941,-79.8626,11.67,77,0,2.06,US,1701992560
363,harrisonville,38.6533,-94.3488,17.1,53,0,5.14,US,1701992560
364,podgornoye,51.735,39.1496,-5.75,89,75,5.0,RU,1701992560
365,turaif,31.6725,38.6637,10.14,71,0,4.12,SA,1701992560
366,yauco,18.035,-66.8499,27.08,89,16,0.89,PR,1701992560
367,broken hill,-31.95,141.4333,37.9,15,94,14.03,AU,1701992561
368,kaifeng,34.7911,114.3483,10.22,43,0,3.29,CN,1701992561
369,phang nga,8.4509,98.5298,25.02,93,62,1.67,TH,1701992561
370,narimanov,46.6927,47.8498,-2.25,60,74,6.15,RU,1701992561
371,soio,-6.1349,12.3689,27.31,76,71,4.17,AO,1701992377
372,thief river falls,48.1191,-96.1812,7.53,65,0,6.17,US,1701992561
373,new norfolk,-42.7826,147.0587,21.51,21,98,1.06,AU,1701992561
374,cidreira,-30.1811,-50.2056,20.67,88,100,7.84,BR,1701992562
375,griffith,41.5284,-87.4237,9.94,78,0,2.57,US,1701992562
376,buka,40.8108,69.1986,4.4,59,100,1.79,UZ,1701992562
377,santa elena de uairen,4.6167,-61.1333,20.69,92,100,0.78,VE,1701992562
378,pisco,-13.7,-76.2167,21.03,78,40,8.75,PE,1701992562
379,balnearia,-31.0088,-62.6673,22.81,51,0,3.57,AR,1701992562
380,greymouth,-42.4667,171.2,15.97,61,44,3.64,NZ,1701992563
381,tolanaro,-25.0319,46.9987,22.04,94,75,6.17,MG,1701992563
382,tofol,5.3248,163.0078,30.88,70,75,2.57,FM,1701992526
383,tazacorte,28.629,-17.9293,19.54,80,75,5.14,ES,1701992563
384,anderson,34.5334,-82.6499,11.49,50,0,2.57,US,1701992418
385,yoichi,43.2039,140.7703,1.54,65,94,9.38,JP,1701992563
386,truth or consequences,33.1284,-107.2528,21.13,18,0,2.57,US,1701992563
387,geraldton,-28.7667,114.6,21.23,60,7,8.75,AU,1701992435
388,rundu,-17.9333,19.7667,23.26,54,44,1.83,NA,1701992564
389,aras-asan,8.8908,126.3033,27.1,80,60,1.27,PH,1701992564
390,cantaura,9.3057,-64.3584,24.09,85,85,3.6,VE,1701992564
391,verkhnevilyuysk,63.4453,120.3167,-45.72,99,96,1.25,RU,1701992564
392,shambu,9.5667,37.1,12.39,67,96,0.66,ET,1701992564
393,hasaki,35.7333,140.8333,11.27,37,0,1.93,JP,1701992564
394,port lincoln,-34.7333,135.8667,22.26,58,96,4.87,AU,1701992551
395,ghadamis,30.1337,9.5007,11.85,72,0,2.57,LY,1701992565
396,torghay,49.6339,63.4981,-18.03,57,74,7.9,KZ,1701992565
397,la'ie,21.6477,-157.9253,28.98,61,16,1.79,US,1701992565
398,marsa alam,25.0757,34.8918,21.8,66,0,2.42,EG,1701992565
399,taksimo,56.3444,114.8794,-28.23,80,100,1.24,RU,1701992565
400,san francisco de asis,10.2868,-73.894,26.88,74,95,0.92,CO,1701992565
401,kargasok,59.0556,80.8572,-24.46,91,100,3.58,RU,1701992566
402,pasni,25.2631,63.471,21.4,51,0,3.04,PK,1701992566
403,luganville,-15.5333,167.1667,27.22,83,100,4.42,VU,1701992566
404,wau,7.7029,27.9953,24.24,24,26,2.2,SS,1701992566
405,kununurra,-15.7667,128.7333,30.99,66,83,2.06,AU,1701992488
406,mugia,43.1041,-9.2179,13.98,75,70,9.81,ES,1701992566
407,modasa,23.4667,73.3,17.89,66,0,3.61,IN,1701992566
408,melenki,55.3343,41.6295,-23.31,100,70,2.01,RU,1701992567
409,al lagowa,11.4,29.1333,22.27,17,1,3.45,SD,1701992567
410,vernon,50.2581,-119.2691,5.42,84,99,1.03,CA,1701992511
411,ulanhot,46.0833,122.0833,-10.18,84,49,2.01,CN,1701992567
412,yuzhno-kurilsk,44.0306,145.8556,3.54,89,85,11.1,RU,1701992567
413,chester,40.1254,-75.8749,2.84,86,100,2.06,US,1701992567
414,troitsko-pechorsk,62.7084,56.1964,-29.61,99,90,0.89,RU,1701992567
415,rikaze,29.25,88.8833,-2.06,92,94,0.94,CN,1701992568
416,aldinga beach,-35.2793,138.4604,30.35,47,91,6.24,AU,1701992568
417,baykal'sk,51.5058,104.1469,-18.24,89,100,4.05,RU,1701992568
418,dunedin,-45.8742,170.5036,16.93,55,59,2.2,NZ,1701992451
419,benito juarez,19.385,-99.165,14.91,77,75,6.17,MX,1701992568
420,arkhangel'sk,64.5401,40.5433,-26.04,75,40,2.0,RU,1701992568
421,akrehamn,59.2667,5.1833,2.45,64,45,5.66,NO,1701992569
422,batticaloa,7.7102,81.6924,25.93,86,99,3.25,LK,1701992569
423,toropets,56.4978,31.6353,-13.54,94,100,3.79,RU,1701992569
424,tralee,52.2704,-9.7026,9.22,85,94,7.16,IE,1701992569
425,jora,26.3333,77.8167,17.87,56,37,0.59,IN,1701992569
426,arinos,-15.9169,-46.1056,25.34,38,0,0.6,BR,1701992569
427,trincomalee,8.5711,81.2335,26.24,83,100,1.47,LK,1701992570
428,suntar,62.1444,117.6319,-49.86,100,83,0.45,RU,1701992570
429,balqash,46.8481,74.995,-7.78,51,100,6.39,KZ,1701992570
430,dakoro,14.5106,6.765,20.52,15,100,4.13,NE,1701992570
431,bardai,11.65,7.2333,21.01,21,87,3.28,NG,1701992570
432,cedeira,43.6797,-8.0209,12.43,77,76,10.04,ES,1701992570
433,morioka,39.7036,141.1525,6.72,65,14,4.69,JP,1701992358
434,jose maria morelos,23.3952,-103.8984,15.42,42,41,6.64,MX,1701992571
435,puchenii mari,44.8167,26.0833,0.91,86,100,1.92,RO,1701992571
436,hanzhong,33.0728,107.0303,7.27,77,54,0.93,CN,1701992571
437,suihua,46.6406,126.9969,-9.71,79,96,5.33,CN,1701992571
438,dudinka,69.4058,86.1778,-27.96,91,9,4.92,RU,1701992571
439,dera bugti,29.0307,69.151,12.56,33,0,1.43,PK,1701992399
440,silchar,24.8167,92.8,19.07,96,100,2.02,IN,1701992572
441,ulsteinvik,62.3432,5.8487,1.53,73,2,1.79,NO,1701992572
442,souillac,-20.5167,57.5167,25.21,94,75,1.54,MU,1701992572
443,lucas,41.6501,-83.6666,6.4,79,0,2.06,US,1701992572
444,boyolangu,-8.1181,111.8935,26.86,83,100,2.14,ID,1701992572
445,xiangtan,27.85,112.9,8.18,59,22,2.57,CN,1701992572
446,quellon,-43.1167,-73.6167,11.83,82,0,3.5,CL,1701992573
447,barra de santo antonio,-9.4047,-35.5072,25.6,81,83,3.73,BR,1701992573
448,illizi,26.4833,8.4667,13.89,37,2,1.82,DZ,1701992573
449,nova sintra,14.8667,-24.7167,22.15,68,77,3.37,CV,1701992573
450,tarawa,1.419,172.984,28.22,83,100,6.09,KI,1701992573
451,omutninsk,58.67,52.1932,-35.72,100,19,0.91,RU,1701992573
452,qingdao,36.0986,120.3719,5.78,93,0,3.0,CN,1701992573
453,ponta delgada,37.7333,-25.6667,19.4,94,75,5.14,PT,1701992574
454,kiunga,-6.1219,141.2906,29.72,70,71,0.51,PG,1701992574
455,cockburn town,21.4612,-71.1419,25.34,67,100,7.44,TC,1701992574
456,itumba,-9.4,33.1833,17.4,97,48,1.46,TZ,1701992574
457,severnoye,56.3491,78.3619,-37.79,100,31,1.79,RU,1701992574
458,aguas vermelhas,-15.7472,-41.46,20.2,74,71,1.75,BR,1701992575
459,coquimbo,-29.9533,-71.3436,15.85,88,75,3.6,CL,1701992575
460,port hueneme,34.1478,-119.1951,21.73,53,0,4.63,US,1701992575
461,evans,33.5337,-82.1307,9.46,61,2,2.35,US,1701992575
462,les anglais,18.3054,-74.2197,25.54,81,54,1.75,HT,1701992575
463,iquique,-20.2208,-70.1431,20.02,75,17,0.92,CL,1701992575
464,turinsk,58.0458,63.696,-33.15,97,6,1.65,RU,1701992575
465,khamis mushait,18.3064,42.7292,11.58,46,0,0.0,SA,1701992576
466,novyy urgal,51.0736,132.5642,-20.24,95,92,1.1,RU,1701992576
467,stjordalshalsen,63.4681,10.9262,-9.49,78,0,2.06,NO,1701992576
468,east london,-33.0153,27.9116,21.3,88,24,3.22,ZA,1701992576
469,mahanoro,-19.9,48.8,22.32,86,74,0.8,MG,1701992576
470,raduzhnyy,62.0961,77.475,-25.66,95,100,4.54,RU,1701992576
471,redencao,-4.2258,-38.7306,24.95,87,28,1.64,BR,1701992576
472,rio grande,-32.035,-52.0986,20.06,77,51,9.22,BR,1701992577
473,marquette,46.5333,-87.6335,2.69,84,42,0.89,US,1701992577
474,taza,34.25,-3.75,15.24,82,98,7.84,MA,1701992577
475,kabalo,-6.05,26.9167,20.68,97,78,0.32,CD,1701992577
476,kotel'nich,58.3089,48.348,-28.94,99,33,1.49,RU,1701992577
477,fraserburgh,57.6874,-2.0184,6.18,96,100,16.05,GB,1701992577
478,usogorsk,63.4106,48.6872,-29.63,99,15,0.44,RU,1701992578
479,dubbo,-32.25,148.6167,32.07,35,34,6.17,AU,1701992578
480,lata,40.1629,-8.3327,12.67,95,49,2.16,PT,1701992578
481,opuwo,-18.0607,13.84,23.18,38,98,1.31,NA,1701992578
482,borogontsy,62.6683,131.1683,-34.03,97,100,2.55,RU,1701992578
483,choyr,46.3611,108.3611,-14.51,90,5,3.58,MN,1701992578
484,garachico,28.7781,-17.7646,18.06,73,75,5.14,ES,1701992578
485,morondava,-20.2833,44.2833,26.86,82,55,4.63,MG,1701992579
486,goba,7.0167,39.9833,8.62,72,21,1.84,ET,1701992579
487,cottbus,51.7667,14.3333,1.09,96,98,2.91,DE,1701992579
488,massawa,15.6097,39.45,26.39,70,5,1.59,ER,1701992579
489,arno,60.1167,18.6333,0.99,98,100,4.95,SE,1701992579
490,gordonvale,-17.0936,145.7842,29.88,52,65,3.63,AU,1701992579
491,dongola,19.1667,30.4833,17.7,24,24,4.64,SD,1701992579
492,safi,32.1667,-8.8333,14.24,84,100,4.23,MA,1701992580
493,ebon,4.582,168.6964,28.18,80,64,7.76,MH,1701992396
494,irece,-11.3042,-41.8558,24.27,59,100,4.91,BR,1701992580
495,santyoku,37.4406,129.1708,9.3,53,1,3.0,KR,1701992580
496,bodo,67.28,14.405,-2.98,63,100,11.32,NO,1701992580
497,kez,57.8979,53.7152,-35.45,100,25,1.04,RU,1701992580
498,prado,-17.3411,-39.2208,24.75,88,2,3.67,BR,1701992580
499,fairfield glade,36.0004,-84.8863,6.28,68,0,2.57,US,1701992581
500,kimbe,-5.5502,150.1429,28.53,80,81,1.45,PG,1701992581
501,downpatrick,54.3263,-5.7035,7.72,87,52,5.82,GB,1701992581
502,khromtau,50.2503,58.4347,-18.6,88,45,5.55,KZ,1701992581
503,tosontsengel,48.7567,98.2839,-28.49,98,75,0.45,MN,1701992581
504,presidente franco,-25.5333,-54.6167,22.29,100,40,4.12,PY,1701992581
505,flin flon,54.7682,-101.865,-3.09,100,75,0.0,CA,1701992581
506,muroto-misakicho,33.2833,134.15,14.33,60,0,0.72,JP,1701992582
507,musaffah,24.3458,54.5024,25.53,73,0,1.54,AE,1701992582
508,goniri,11.4833,12.3144,21.12,16,56,2.92,NG,1701992582
509,pointe-noire,-4.7761,11.8635,26.21,82,72,2.81,CG,1701992582
510,chumphon,10.3333,98.8333,21.56,94,89,0.88,TH,1701992582
511,saint-joseph,-21.3667,55.6167,24.71,85,53,3.91,RE,1701992582
512,'alaqahdari dishu,30.4374,63.313,11.77,20,0,0.91,AF,1701992582
513,leua,48.2156,18.6071,-1.14,97,89,1.02,SK,1701992583
514,saynshand,44.8824,110.1163,-10.23,85,97,5.36,MN,1701992583
515,kuching,1.55,110.3333,27.9,91,20,0.0,MY,1701992510
516,wuhai,39.6647,106.8122,1.65,41,16,3.44,CN,1701992583
517,port blair,11.6667,92.75,25.02,94,20,1.03,IN,1701992583
518,colonia menno,-22.3667,-59.8167,25.28,89,98,3.61,PY,1701992583
519,lobujya,27.95,86.8167,-15.43,50,15,4.61,NP,1701992584
520,formosa,-26.1775,-58.1781,24.99,95,75,1.54,AR,1701992584
521,seria,4.6167,114.3167,25.12,91,100,1.77,BN,1701992584
522,mattoon,39.4831,-88.3728,12.69,58,0,4.63,US,1701992295
523,kaa-khem,51.6833,94.7333,-20.33,85,100,1.42,RU,1701992454
524,guatire,10.4762,-66.5427,22.65,97,96,0.96,VE,1701992584
525,vorkuta,67.5,64.0,-25.59,98,100,1.82,RU,1701992584
526,apia,-13.8333,-171.7667,30.95,80,100,6.07,WS,1701992584
527,churapcha,62.0025,132.4325,-32.53,98,100,2.67,RU,1701992585
528,lubang,13.8584,120.124,27.38,77,43,9.08,PH,1701992585
529,laojunmiao,39.8333,97.7333,-2.48,34,24,1.9,CN,1701992585
530,palikir - national government center,6.9248,158.1611,26.47,89,100,3.09,FM,1701992480
531,tangalle,6.024,80.7911,24.62,92,47,0.97,LK,1701992390
532,nechi,8.0942,-74.7757,25.22,92,95,0.55,CO,1701992585
533,pajan,-1.5667,-80.4167,26.61,77,82,1.29,EC,1701992586
534,voi,-3.3945,38.563,22.46,91,27,0.78,KE,1701992586
535,qarazhal,48.0078,70.7903,-13.52,60,90,5.81,KZ,1701992586
536,kostomuksha,64.571,30.5767,-19.42,100,99,1.34,RU,1701992477
537,saint-pierre,-21.3393,55.4781,25.32,88,75,1.03,RE,1701992586
538,labytnangi,66.6572,66.4183,-21.88,87,100,3.69,RU,1701992586
539,toamasina,-18.1667,49.3833,24.0,88,40,2.57,MG,1701992586
540,vilyuchinsk,52.9306,158.4028,-6.71,82,100,1.27,RU,1701992587
541,daxing,39.7214,116.3292,1.98,39,51,0.5,CN,1701992587
542,brooks,50.5834,-111.8851,1.99,88,100,5.14,CA,1701992587
543,ocampo,21.65,-101.5,11.4,75,75,2.18,MX,1701992587
544,qujing,25.4833,103.7833,8.91,97,81,2.91,CN,1701992587
545,harper,4.375,-7.7169,26.62,81,29,3.79,LR,1701992587
546,kegen,43.0197,79.2203,-4.52,75,81,1.03,KZ,1701992587
547,aksu,41.1231,80.2644,1.96,39,96,1.64,CN,1701992588
548,valley city,46.9233,-98.0032,8.29,66,0,6.17,US,1701992588
549,poxoreo,-15.8372,-54.3892,27.89,65,92,0.86,BR,1701992588
550,san matias,-16.3667,-58.4,28.83,54,52,1.02,BO,1701992588
551,bubaque,11.2833,-15.8333,27.6,71,26,5.48,GW,1701992588
552,am timan,11.0297,20.2827,24.51,21,33,2.58,TD,1701992588
553,north lakhimpur,27.2333,94.1167,16.75,93,100,0.72,IN,1701992589
554,tuy hoa,13.0833,109.3,23.32,92,91,2.43,VN,1701992589
555,shatrovo,56.5167,64.6333,-30.1,94,6,2.05,RU,1701992589
556,sayat,38.7839,63.8803,0.93,33,100,3.76,TM,1701992589
557,pangoa,-12.1167,-73.0,20.97,98,51,0.73,PE,1701992589
558,inirida,3.8653,-67.9239,23.81,97,100,1.38,CO,1701992589
559,luwuk,-0.9516,122.7875,28.75,75,100,0.53,ID,1701992590
560,sisimiut,66.9395,-53.6735,-5.1,73,100,2.69,GL,1701992544
561,tucuma,-0.1833,-50.05,26.1,86,99,3.41,BR,1701992590
562,moravske budejovice,49.0521,15.8086,-3.97,97,66,0.74,CZ,1701992590
563,pont rouge,48.8833,-72.0825,-11.84,93,9,1.24,CA,1701992531
564,sabang,5.8933,95.3214,27.52,82,98,6.26,ID,1701992590
565,touros,-5.1989,-35.4608,27.21,78,83,9.46,BR,1701992350
566,flying fish cove,-10.4217,105.6791,25.82,83,75,2.06,CX,1701992591
567,kaedi,16.1465,-13.5047,26.57,12,54,4.61,MR,1701992591
568,bamboo flat,11.7,92.7167,25.05,94,20,1.03,IN,1701992591
569,puerto baquerizo moreno,-0.9,-89.6,24.12,88,83,4.93,EC,1701992591
570,rumuruti,0.267,36.5389,12.86,89,12,1.58,KE,1701992591
571,kirovsk,48.6375,38.6428,-3.31,86,100,7.94,UA,1701992592
572,canmore,51.0834,-115.3521,-0.29,86,100,1.54,CA,1701992592
573,yakeshi,49.2833,120.7333,-14.69,96,100,3.63,CN,1701992592
574,targuist,34.9377,-4.3186,11.44,88,96,3.81,MA,1701992592
575,cueto,20.6439,-75.9356,24.29,81,85,3.7,CU,1701992592
576,ingleside,27.8778,-97.2117,22.21,83,100,4.12,US,1701992477
577,at taj,24.2049,23.2857,14.59,29,0,2.96,LY,1701992593
578,la foa,-21.7108,165.8276,27.4,52,100,3.05,NC,1701992593
579,el alto,-4.2714,-81.2147,21.81,81,41,5.36,PE,1701992593
580,olyokminsk,60.3736,120.4264,-32.49,96,100,0.77,RU,1701992593
581,axum,14.1245,38.7244,13.13,65,11,0.59,ET,1701992593
